sample_id,guideline_version,annotator_id,timestamp,true_label,revision_id,device_id,sampling_rate_hz,axis_config,sensor_noise_std,noise_score,annotation_timestamp
6328,v3.0,annotator_3,2020-09-20 16:00:00,4,1,SamsungS3,50,standard,0.01930440455244634,0.26017766928437236,2025-12-09 15:04:11.906711
6329,v3.0,annotator_2,2020-09-20 17:00:00,6,0,SamsungS3,50,standard,0.11792783685611546,0.08917776672863864,
6330,v3.0,annotator_2,2020-09-20 18:00:00,6,0,SamsungS2,50,standard,0.11094576726280853,0.06969992738945342,
6331,v3.0,annotator_3,2020-09-20 19:00:00,6,0,SamsungS2,50,rotated_5deg,0.027339044833539244,0.03791493080334824,
6332,v3.0,annotator_4,2020-09-20 20:00:00,6,0,SamsungS2,100,standard,0.11353990617752575,0.056744396025760445,
6333,v3.0,annotator_2,2020-09-20 21:00:00,6,0,SamsungS3,50,rotated_5deg,0.11853458726385382,0.05669968726958148,
6334,v3.0,annotator_1,2020-09-20 22:00:00,6,0,SamsungS2,100,standard,0.13883431727433626,0.06904625607646335,
6335,v3.0,annotator_3,2020-09-20 23:00:00,6,0,SamsungS2,50,standard,0.10866669915542028,0.13385763245571128,
6336,v3.0,annotator_6,2020-09-21 00:00:00,6,0,SamsungS2,50,standard,0.13014017550943363,0.10684343559758513,
6337,v3.0,annotator_1,2020-09-21 01:00:00,6,0,SamsungS2,50,standard,0.09562196072229946,0.09100203334362059,
6338,v3.0,annotator_3,2020-09-21 02:00:00,6,0,SamsungS2,50,rotated_10deg,0.09382745533663409,0.0754077263418931,
6339,v3.0,annotator_6,2020-09-21 03:00:00,6,0,SamsungS3,50,rotated_5deg,0.10130159575157809,0.05136670320776497,
6340,v3.0,annotator_2,2020-09-21 04:00:00,6,0,SamsungS2,50,standard,0.06095271109841913,0.0754092497766704,
6341,v3.0,annotator_5,2020-09-21 05:00:00,6,0,SamsungS3,50,standard,0.03428606519330343,0.06840991199898164,
6342,v3.0,annotator_5,2020-09-21 06:00:00,6,0,SamsungS3,100,standard,0.06199720424152194,0.08658408515318078,
6343,v3.0,annotator_2,2020-09-21 07:00:00,6,0,SamsungS2,100,rotated_5deg,0.08900853278588645,0.07178657356113957,
6344,v3.0,annotator_1,2020-09-21 08:00:00,6,0,SamsungS3,50,standard,0.10350080104589789,0.0771779624006409,
6345,v3.0,annotator_1,2020-09-21 09:00:00,6,0,SamsungS2,50,rotated_10deg,0.06850554331503782,0.05736773530449153,
6346,v3.0,annotator_2,2020-09-21 10:00:00,6,0,SamsungS2,50,rotated_5deg,0.049516564892385186,0.04904899319903486,
6347,v3.0,annotator_6,2020-09-21 11:00:00,6,0,SamsungS2,100,standard,0.0370336593031283,0.013430630343315129,
6348,v3.0,annotator_2,2020-09-21 12:00:00,6,0,SamsungS2,50,standard,0.027479851002466808,0.00720863551797625,
6349,v3.0,annotator_6,2020-09-21 13:00:00,6,0,SamsungS2,50,standard,0.07145548863095609,0.012208641258908828,
6350,v3.0,annotator_1,2020-09-21 14:00:00,6,0,SamsungS2,50,standard,0.1059586280303987,0.005000000056498288,
6351,v3.0,annotator_6,2020-09-21 15:00:00,6,0,SamsungS2,50,standard,0.124477226322086,0.020915073091918913,
6352,v3.0,annotator_2,2020-09-21 16:00:00,6,0,SamsungS2,50,standard,0.05179679760906454,0.023915069403375826,
6353,v3.0,annotator_3,2020-09-21 17:00:00,6,0,SamsungS2,50,standard,0.091674640209823,0.010000000085811808,
6354,v3.0,annotator_1,2020-09-21 18:00:00,6,0,SamsungS2,100,standard,0.07165620335375136,0.016666055154466983,
6355,v3.0,annotator_2,2020-09-21 19:00:00,6,0,SamsungS3,100,standard,0.14493932646472205,0.02166605572175134,
6356,v3.0,annotator_1,2020-09-21 20:00:00,6,0,SamsungS3,100,rotated_5deg,0.1323589311849434,0.00420863994621098,
6357,v3.0,annotator_1,2020-09-21 21:00:00,6,0,SamsungS3,50,standard,0.13234101750676286,0.0010000000277817108,
6358,v3.0,annotator_1,2020-09-21 22:00:00,6,0,SamsungS3,100,rotated_5deg,0.08688016354727583,0.005208641908320402,
6359,v3.0,annotator_3,2020-09-21 23:00:00,6,0,SamsungS2,50,rotated_5deg,0.06552488844430936,0.011208643818904528,
6360,v3.0,annotator_2,2020-09-22 00:00:00,6,0,SamsungS3,50,standard,0.09777856757820834,0.009208643672231053,
6361,v3.0,annotator_4,2020-09-22 01:00:00,6,0,SamsungS2,100,rotated_5deg,0.023947866111049803,0.002000000033117748,
6362,v3.0,annotator_4,2020-09-22 02:00:00,6,0,SamsungS2,50,standard,0.13244591087074484,4.707590530124062e-11,
6363,v3.0,annotator_4,2020-09-22 03:00:00,6,0,SamsungS2,50,standard,0.040684914515763275,0.0020000000232474487,
6364,v3.0,annotator_5,2020-09-22 04:00:00,6,0,SamsungS2,50,standard,0.1240348634551455,0.002000000030402879,
6365,v3.0,annotator_5,2020-09-22 05:00:00,6,0,SamsungS3,100,standard,0.04477515578352071,0.005208644207063102,
6366,v3.0,annotator_2,2020-09-22 06:00:00,6,0,SamsungS3,100,standard,0.07830293212029947,0.004000000037812511,
6367,v3.0,annotator_2,2020-09-22 07:00:00,6,0,SamsungS3,50,rotated_5deg,0.11584144935628393,0.013208640525774496,
6368,v3.0,annotator_3,2020-09-22 08:00:00,6,0,SamsungS2,100,rotated_10deg,0.05906083617949205,0.010208641156154092,
6369,v3.0,annotator_3,2020-09-22 09:00:00,6,0,SamsungS2,100,standard,0.05370056631064641,0.006208642670191307,
6370,v3.0,annotator_2,2020-09-22 10:00:00,6,0,SamsungS2,50,standard,0.13318083053473617,0.0020000001128019007,
6371,v3.0,annotator_3,2020-09-22 11:00:00,1,0,SamsungS2,50,standard,0.010336348920238403,0.25325580770554434,
6372,v3.0,annotator_1,2020-09-22 12:00:00,1,0,SamsungS2,50,standard,0.12623014244916506,0.10632295853337895,
6373,v3.0,annotator_1,2020-09-22 13:00:00,1,0,SamsungS3,50,standard,0.139229767786039,0.03317773343882713,
6374,v3.0,annotator_4,2020-09-22 14:00:00,1,0,SamsungS3,50,rotated_10deg,0.08447414346751328,0.0174305245980515,
6375,v3.0,annotator_1,2020-09-22 15:00:00,1,0,SamsungS3,50,standard,0.10439558866653914,0.004000003814850868,
6376,v3.0,annotator_1,2020-09-22 16:00:00,1,0,SamsungS2,50,standard,0.1292171691816648,0.0010000036711887473,
6377,v3.0,annotator_2,2020-09-22 17:00:00,1,0,SamsungS2,100,standard,0.06532918135041156,0.04269785341353343,
6378,v3.0,annotator_2,2020-09-22 18:00:00,1,0,SamsungS2,100,rotated_5deg,0.13181818806742385,0.04774303951448218,
6379,v3.0,annotator_2,2020-09-22 19:00:00,1,0,SamsungS2,50,standard,0.055839201581549855,0.015208606970756466,
6380,v3.0,annotator_2,2020-09-22 20:00:00,1,0,SamsungS2,50,rotated_5deg,0.04597071252807391,0.17173322927268786,
6381,v3.0,annotator_1,2020-09-22 21:00:00,1,0,SamsungS2,100,standard,0.14748008119629752,0.05669903650689108,
6382,v3.0,annotator_1,2020-09-22 22:00:00,1,0,SamsungS3,50,rotated_10deg,0.004672199497387075,0.012208626876372603,
6383,v3.0,annotator_1,2020-09-22 23:00:00,1,0,SamsungS3,50,standard,0.047934119531251373,0.01020861734855525,
6384,v3.0,annotator_2,2020-09-23 00:00:00,1,0,SamsungS2,50,standard,0.06878250942977429,0.08043739945329442,
6385,v3.0,annotator_2,2020-09-23 01:00:00,1,0,SamsungS3,50,standard,0.04663264106277867,0.12881477476362097,
6386,v3.0,annotator_4,2020-09-23 02:00:00,1,0,SamsungS3,50,rotated_10deg,0.04232443367867412,0.03644945336449466,
6387,v3.0,annotator_3,2020-09-23 03:00:00,1,0,SamsungS2,100,standard,0.055602109084060415,0.018429999493689786,
6388,v3.0,annotator_3,2020-09-23 04:00:00,1,0,SamsungS3,50,standard,0.05970914984178735,0.016430318001480922,
6389,v3.0,annotator_3,2020-09-23 05:00:00,1,0,SamsungS2,50,standard,0.010740610619443957,0.012208581171782534,
6390,v3.0,annotator_2,2020-09-23 06:00:00,1,0,SamsungS2,50,standard,0.11628629543859083,0.036452997284947525,
6391,v3.0,annotator_6,2020-09-23 07:00:00,1,0,SamsungS2,50,standard,0.025237026504990965,0.08178101715238506,
6392,v3.0,annotator_1,2020-09-23 08:00:00,1,0,SamsungS2,50,standard,0.0061532321093103965,0.03317690647453107,
6393,v3.0,annotator_1,2020-09-23 09:00:00,1,0,SamsungS3,50,standard,0.0885568738942847,0.032742384674771814,
6394,v3.0,annotator_2,2020-09-23 10:00:00,1,0,SamsungS3,50,rotated_5deg,0.10028904553236495,0.026174876679459235,
6395,v3.0,annotator_5,2020-09-23 11:00:00,1,0,SamsungS2,50,standard,0.11404187463029256,0.009000043096820055,
6396,v3.0,annotator_6,2020-09-23 12:00:00,1,0,SamsungS2,100,standard,0.013167647888669042,0.010208634068289351,
6397,v3.0,annotator_5,2020-09-23 13:00:00,1,0,SamsungS2,100,standard,0.025758748136509056,0.03274397902910116,
6398,v3.0,annotator_2,2020-09-23 14:00:00,1,0,SamsungS2,100,standard,0.02734761151030864,0.036742895396355967,
6399,v3.0,annotator_6,2020-09-23 15:00:00,3,0,SamsungS2,50,rotated_5deg,0.0890460413639778,0.1665741163176295,
6400,v3.0,annotator_1,2020-09-23 16:00:00,3,0,SamsungS3,50,standard,0.13345821204232147,0.19156844303444504,
6401,v3.0,annotator_4,2020-09-23 17:00:00,3,0,SamsungS2,100,standard,0.10596405744303855,0.14538122635196626,
6402,v3.0,annotator_6,2020-09-23 18:00:00,3,0,SamsungS2,50,standard,0.04720611392664415,0.10988879496908903,
6403,v3.0,annotator_4,2020-09-23 19:00:00,3,0,SamsungS3,50,rotated_5deg,0.1279740278237128,0.09843814823845623,
6404,v3.0,annotator_2,2020-09-23 20:00:00,3,0,SamsungS3,50,rotated_10deg,0.10046904136657825,0.21144417614451375,
6405,v3.0,annotator_4,2020-09-23 21:00:00,3,0,SamsungS3,100,standard,0.10326705672370032,0.08977421031926566,
6406,v3.0,annotator_2,2020-09-23 22:00:00,3,0,SamsungS3,100,standard,0.14360402105633352,0.09688887624645595,
6407,v3.0,annotator_1,2020-09-23 23:00:00,2,0,SamsungS2,50,rotated_5deg,0.14255469619362382,0.013665866398756731,
6408,v3.0,annotator_4,2020-09-24 00:00:00,2,0,SamsungS2,100,standard,0.05785090350948045,0.005208623737217266,
6409,v3.0,annotator_1,2020-09-24 01:00:00,2,0,SamsungS3,50,standard,0.09537524949459729,0.03217689240573705,
6410,v3.0,annotator_1,2020-09-24 02:00:00,2,0,SamsungS2,50,rotated_5deg,0.03030304447137251,0.0521740762027648,
6411,v3.0,annotator_3,2020-09-24 03:00:00,2,0,SamsungS3,50,standard,0.06178683809327837,0.06840489488123079,
6412,v3.0,annotator_3,2020-09-24 04:00:00,2,0,SamsungS2,50,standard,0.04101194713065026,0.042448842912233074,
6413,v3.0,annotator_1,2020-09-24 05:00:00,2,0,SamsungS3,100,standard,0.05510474256075625,0.04844667545796157,
6414,v3.0,annotator_1,2020-09-24 06:00:00,2,0,SamsungS2,50,standard,0.10131095455310707,0.053734719303450376,
6415,v3.0,annotator_5,2020-09-24 07:00:00,2,0,SamsungS3,50,rotated_5deg,0.0315367765980727,0.07838118697921045,
6416,v3.0,annotator_1,2020-09-24 08:00:00,3,0,SamsungS2,100,standard,0.027049346881251768,0.14958709706534382,
6417,v3.0,annotator_3,2020-09-24 09:00:00,3,0,SamsungS2,50,standard,0.056900760551309056,0.043453508066929325,
6418,v3.0,annotator_6,2020-09-24 10:00:00,3,0,SamsungS3,50,rotated_5deg,0.014720690284657112,0.04004751037850148,
6419,v3.0,annotator_3,2020-09-24 11:00:00,3,0,SamsungS2,50,standard,0.12208406173627707,0.05036299966098621,
6420,v3.0,annotator_1,2020-09-24 12:00:00,3,0,SamsungS3,50,rotated_5deg,0.14377478883057423,0.026913791746523745,
6421,v3.0,annotator_2,2020-09-24 13:00:00,3,0,SamsungS2,50,rotated_10deg,0.12020051246257574,0.023914658638552428,
6422,v3.0,annotator_3,2020-09-24 14:00:00,3,0,SamsungS3,50,standard,0.0797112092021383,0.018430498997283176,
6423,v3.0,annotator_4,2020-09-24 15:00:00,3,0,SamsungS2,50,standard,0.10112049581515133,0.039450696925031094,
6424,v3.0,annotator_3,2020-09-24 16:00:00,3,0,SamsungS3,50,rotated_5deg,0.12083675748937614,0.05469697715199007,
6425,v3.0,annotator_1,2020-09-24 17:00:00,3,0,SamsungS3,50,standard,0.010234259737890094,0.14848173452601646,
6426,v3.0,annotator_1,2020-09-24 18:00:00,3,0,SamsungS2,50,standard,0.06271859982759488,0.08377323041708451,
6427,v3.0,annotator_2,2020-09-24 19:00:00,3,0,SamsungS3,50,rotated_10deg,0.021567065006074793,0.022665462204583632,
6428,v3.0,annotator_4,2020-09-24 20:00:00,3,0,SamsungS3,50,standard,0.013611447504965424,0.01043057669492795,
6429,v3.0,annotator_3,2020-09-24 21:00:00,3,0,SamsungS2,50,standard,0.11384595889290391,0.022430320060070306,
6430,v3.0,annotator_1,2020-09-24 22:00:00,3,0,SamsungS2,50,rotated_10deg,0.1287106279141427,0.030430019101945604,
6431,v3.0,annotator_4,2020-09-24 23:00:00,3,0,SamsungS3,50,standard,0.012569375008730576,0.07277964830623718,
6432,v3.0,annotator_3,2020-09-25 00:00:00,2,0,SamsungS3,50,standard,0.026820271901831443,0.0231752208325576,
6433,v3.0,annotator_5,2020-09-25 01:00:00,2,0,SamsungS2,100,rotated_10deg,0.03312317215429859,0.027175990092420454,
6434,v3.0,annotator_2,2020-09-25 02:00:00,2,0,SamsungS2,50,standard,0.12854296464483078,0.02191346862089575,
6435,v3.0,annotator_3,2020-09-25 03:00:00,2,0,SamsungS2,50,standard,0.13703534472298123,0.023430553413079157,
6436,v3.0,annotator_2,2020-09-25 04:00:00,2,0,SamsungS2,50,standard,0.1147462613712959,0.04545332675550688,
6437,v3.0,annotator_4,2020-09-25 05:00:00,2,0,SamsungS2,50,rotated_5deg,0.1194565133451915,0.05940613477551693,
6438,v3.0,annotator_4,2020-09-25 06:00:00,2,0,SamsungS2,100,standard,0.05140337300735682,0.06467707240783031,
6439,v3.0,annotator_4,2020-09-25 07:00:00,2,0,SamsungS3,50,standard,0.06124720851887433,0.057041899609978665,
6440,v3.0,annotator_2,2020-09-25 08:00:00,2,0,SamsungS2,50,standard,0.04207339017817289,0.054171956526509434,
6441,v3.0,annotator_3,2020-09-25 09:00:00,2,0,SamsungS3,50,standard,0.14375701887910536,0.050042147552154394,
6442,v3.0,annotator_2,2020-09-25 10:00:00,2,0,SamsungS2,50,standard,0.10914846281538378,0.11875193652479729,
6443,v3.0,annotator_5,2020-09-25 11:00:00,2,0,SamsungS3,50,standard,0.05120186211574026,0.03991367030424635,
6444,v3.0,annotator_1,2020-09-25 12:00:00,2,0,SamsungS2,50,rotated_10deg,0.02035129658151594,0.06704374646566154,
6445,v3.0,annotator_1,2020-09-25 13:00:00,2,0,SamsungS2,50,standard,0.029221456039190727,0.03017469584962364,
6446,v3.0,annotator_1,2020-09-25 14:00:00,2,0,SamsungS3,100,rotated_5deg,0.030612542856316052,0.04536349101806605,
6447,v3.0,annotator_1,2020-09-25 15:00:00,2,0,SamsungS2,50,standard,0.09222166554433625,0.06174109166200288,
6448,v3.0,annotator_1,2020-09-25 16:00:00,2,0,SamsungS2,50,standard,0.13544345121184187,0.05173473148526201,
6449,v3.0,annotator_1,2020-09-25 17:00:00,2,0,SamsungS3,100,rotated_5deg,0.13030166253628786,0.05204462266651792,
6450,v3.0,annotator_2,2020-09-25 18:00:00,2,0,SamsungS2,50,standard,0.010457629102453342,0.08814652476135906,
6451,v3.0,annotator_1,2020-09-25 19:00:00,5,0,SamsungS3,50,standard,0.10635851608628905,0.0855532695948809,
6452,v3.0,annotator_5,2020-09-25 20:00:00,5,0,SamsungS3,100,standard,0.02515292230261622,0.045733057007305566,
6453,v3.0,annotator_1,2020-09-25 21:00:00,5,0,SamsungS2,50,rotated_10deg,0.04655377757608254,0.052038249262625236,
6454,v3.0,annotator_6,2020-09-25 22:00:00,5,0,SamsungS2,50,standard,0.08157100368622748,0.030172222161877864,
6455,v3.0,annotator_5,2020-09-25 23:00:00,5,0,SamsungS3,100,standard,0.12613772965443057,0.03445089114238563,
6456,v3.0,annotator_1,2020-09-26 00:00:00,5,0,SamsungS2,100,standard,0.03551182670750087,0.09852844927569128,
6457,v3.0,annotator_1,2020-09-26 01:00:00,5,0,SamsungS3,100,rotated_5deg,0.1310745416034804,0.07274667942132833,
6458,v3.0,annotator_1,2020-09-26 02:00:00,5,0,SamsungS2,50,rotated_5deg,0.11021116642578516,0.04273934031185782,
6459,v3.0,annotator_3,2020-09-26 03:00:00,5,0,SamsungS3,50,standard,0.10113947424016353,0.05567958788285645,
6460,v3.0,annotator_3,2020-09-26 04:00:00,5,0,SamsungS3,50,standard,0.019935715735389076,0.017910917939339282,
6461,v3.0,annotator_2,2020-09-26 05:00:00,5,0,SamsungS2,50,rotated_5deg,0.07113388594844781,0.045735072456958,
6462,v3.0,annotator_2,2020-09-26 06:00:00,5,0,SamsungS3,50,rotated_5deg,0.04126933695872267,0.019429765612940263,
6463,v3.0,annotator_3,2020-09-26 07:00:00,5,0,SamsungS2,50,standard,0.08822143923574165,0.04103764860483354,
6464,v3.0,annotator_2,2020-09-26 08:00:00,5,0,SamsungS2,50,standard,0.10103990877808298,0.005003224276028084,
6465,v3.0,annotator_6,2020-09-26 09:00:00,5,0,SamsungS2,100,rotated_5deg,0.00980511438365122,0.04804122173367446,
6466,v3.0,annotator_2,2020-09-26 10:00:00,5,0,SamsungS2,50,standard,0.09662804671621836,0.11082852162085768,
6467,v3.0,annotator_1,2020-09-26 11:00:00,5,0,SamsungS2,50,standard,0.07471729130147049,0.03417123625320086,
6468,v3.0,annotator_1,2020-09-26 12:00:00,5,0,SamsungS2,50,standard,0.12580374634706645,0.03417113611947042,
6469,v3.0,annotator_3,2020-09-26 13:00:00,5,0,SamsungS2,100,rotated_10deg,0.11898952290853358,0.020664436340031993,
6470,v3.0,annotator_2,2020-09-26 14:00:00,5,0,SamsungS2,50,standard,0.06194582316492171,0.08574416349077559,
6471,v3.0,annotator_1,2020-09-26 15:00:00,5,0,SamsungS2,50,standard,0.14643070139022227,0.02766376345000321,
6472,v3.0,annotator_2,2020-09-26 16:00:00,5,0,SamsungS2,50,standard,0.08803624451363953,0.04973162307742486,
6473,v3.0,annotator_2,2020-09-26 17:00:00,5,0,SamsungS3,50,standard,0.14454677004045022,0.034670523631893456,
6474,v3.0,annotator_3,2020-09-26 18:00:00,5,0,SamsungS3,50,standard,0.10788959779415634,0.09926226018028897,
6475,v3.0,annotator_1,2020-09-26 19:00:00,5,0,SamsungS3,50,standard,0.06113264224637227,0.049684827038184,
6476,v3.0,annotator_4,2020-09-26 20:00:00,5,0,SamsungS2,50,standard,0.035066761621350424,0.04373629523833807,
6477,v3.0,annotator_2,2020-09-26 21:00:00,5,0,SamsungS2,50,standard,0.06981131823302714,0.04635555911762756,
6478,v3.0,annotator_3,2020-09-26 22:00:00,5,0,SamsungS2,50,standard,0.14040722965493266,0.06735332032060404,
6479,v3.0,annotator_4,2020-09-26 23:00:00,5,0,SamsungS2,50,standard,0.019534026710513575,0.055680399337885454,
6480,v3.0,annotator_3,2020-09-27 00:00:00,5,0,SamsungS3,50,rotated_10deg,0.06904753941325932,0.05468772355845235,
6481,v3.0,annotator_4,2020-09-27 01:00:00,5,0,SamsungS3,50,rotated_10deg,0.05203216789538304,0.07401510846681732,
6482,v3.0,annotator_2,2020-09-27 02:00:00,5,0,SamsungS2,100,standard,0.13009102183002205,0.04444877969391917,
6483,v3.0,annotator_6,2020-09-27 03:00:00,5,0,SamsungS2,50,rotated_5deg,0.12060871583614481,0.025664367737645022,
6484,v3.0,annotator_3,2020-09-27 04:00:00,5,0,SamsungS3,50,rotated_10deg,0.08282074455366459,0.03717088055805378,
6485,v3.0,annotator_2,2020-09-27 05:00:00,5,0,SamsungS3,50,rotated_5deg,0.06226022366823287,0.07673987429869437,
6486,v3.0,annotator_2,2020-09-27 06:00:00,5,0,SamsungS2,50,standard,0.1026270282038684,0.03966361263108007,
6487,v3.0,annotator_1,2020-09-27 07:00:00,4,0,SamsungS2,100,rotated_5deg,0.14296235404522872,0.07337255515964644,
6488,v3.0,annotator_4,2020-09-27 08:00:00,4,0,SamsungS2,50,standard,0.015174241068226534,0.1068502825045405,
6489,v3.0,annotator_2,2020-09-27 09:00:00,4,0,SamsungS2,50,standard,0.13482411618107673,0.12138278869972605,
6490,v3.0,annotator_6,2020-09-27 10:00:00,4,0,SamsungS3,100,standard,0.04413457401132062,0.16112372632405667,
6491,v3.0,annotator_1,2020-09-27 11:00:00,4,0,SamsungS2,50,standard,0.0006325218280264999,0.13129414090652078,
6492,v3.0,annotator_3,2020-09-27 12:00:00,4,0,SamsungS2,50,standard,0.11115028227124928,0.15581960317170593,
6493,v3.0,annotator_4,2020-09-27 13:00:00,4,0,SamsungS2,50,standard,0.11826375337993149,0.13685389043696816,
6494,v3.0,annotator_5,2020-09-27 14:00:00,4,0,SamsungS2,50,rotated_5deg,0.04571381986494628,0.09377042145308048,
6495,v3.0,annotator_1,2020-09-27 15:00:00,4,0,SamsungS3,50,standard,0.11676708187954873,0.09896911081720924,
6496,v3.0,annotator_6,2020-09-27 16:00:00,4,0,SamsungS2,50,standard,0.11970275944524363,0.10637205150343643,
6497,v3.0,annotator_6,2020-09-27 17:00:00,4,0,SamsungS2,50,standard,0.10129558598895895,0.20016047992261918,
6498,v3.0,annotator_6,2020-09-27 18:00:00,4,0,SamsungS3,50,standard,0.005796072139396524,0.17142701335552613,
6499,v3.0,annotator_5,2020-09-27 19:00:00,4,0,SamsungS2,50,rotated_10deg,0.10011278826209966,0.10828844566033571,
6500,v3.0,annotator_5,2020-09-27 20:00:00,4,0,SamsungS2,50,standard,0.13986087408640288,0.10532559508703576,
6501,v3.0,annotator_3,2020-09-27 21:00:00,4,0,SamsungS2,50,standard,0.09304728150189794,0.24190791824552593,
6502,v3.0,annotator_5,2020-09-27 22:00:00,4,0,SamsungS2,50,standard,0.055038519389761634,0.2252460350832454,
6503,v3.0,annotator_3,2020-09-27 23:00:00,4,1,SamsungS2,50,standard,0.0845222237716792,0.2714582913472425,2025-12-09 15:04:11.906711
6504,v3.0,annotator_3,2020-09-28 00:00:00,4,1,SamsungS2,50,standard,0.14897188382861298,0.26719308932181385,2025-12-09 15:04:11.911312
6505,v3.0,annotator_3,2020-09-28 01:00:00,4,1,SamsungS3,50,standard,0.07088732035533636,0.22338718231676408,2025-12-09 15:04:11.953105
6506,v3.0,annotator_6,2020-09-28 02:00:00,4,1,SamsungS2,50,standard,0.1262326047289055,0.24766917365839164,2025-12-09 15:04:11.961413
6507,v3.0,annotator_1,2020-09-28 03:00:00,4,1,SamsungS3,50,rotated_5deg,0.02078013493587147,0.25115579071318395,2025-12-09 15:04:11.913103
6508,v3.0,annotator_5,2020-09-28 04:00:00,4,1,SamsungS3,50,rotated_5deg,0.008472135584528783,0.26925833782526365,2025-12-09 15:04:11.961413
6509,v3.0,annotator_2,2020-09-28 05:00:00,4,0,SamsungS2,50,standard,0.058522175097306214,0.210482631059205,
6510,v3.0,annotator_2,2020-09-28 06:00:00,4,0,SamsungS3,50,rotated_10deg,0.020665887184820413,0.2101102393277549,
6511,v3.0,annotator_1,2020-09-28 07:00:00,5,1,SamsungS3,50,rotated_5deg,0.04957912930130984,0.23340369304451808,2025-12-09 15:04:11.929614
6512,v3.0,annotator_2,2020-09-28 08:00:00,4,0,SamsungS3,50,standard,0.10731417319520069,0.180689472585406,
6513,v3.0,annotator_6,2020-09-28 09:00:00,4,0,SamsungS3,50,rotated_10deg,0.0668231932965298,0.22087882527079553,
6514,v3.0,annotator_2,2020-09-28 10:00:00,4,0,SamsungS2,50,rotated_5deg,0.04818213801617672,0.2212533382047135,
6515,v3.0,annotator_4,2020-09-28 11:00:00,4,0,SamsungS2,50,rotated_5deg,0.13372558815555827,0.21462838026327083,
6516,v3.0,annotator_1,2020-09-28 12:00:00,6,0,SamsungS2,50,standard,0.0014143238076821717,0.11834443998974827,
6517,v3.0,annotator_6,2020-09-28 13:00:00,6,0,SamsungS3,100,standard,0.12210425203812342,0.10700570946702719,
6518,v3.0,annotator_5,2020-09-28 14:00:00,6,0,SamsungS2,100,rotated_10deg,0.09319031870738081,0.11884358299444091,
6519,v3.0,annotator_2,2020-09-28 15:00:00,6,0,SamsungS2,50,standard,0.006968356564494849,0.12937856836841347,
6520,v3.0,annotator_2,2020-09-28 16:00:00,6,0,SamsungS3,50,standard,0.00512311684827118,0.0884092792266703,
6521,v3.0,annotator_2,2020-09-28 17:00:00,6,0,SamsungS2,50,standard,0.025785090695595207,0.06836714685179172,
6522,v3.0,annotator_2,2020-09-28 18:00:00,6,0,SamsungS2,50,standard,0.1466108809204778,0.07104739452136097,
6523,v3.0,annotator_2,2020-09-28 19:00:00,6,0,SamsungS3,50,standard,0.012856337569998193,0.09944148773524644,
6524,v3.0,annotator_6,2020-09-28 20:00:00,6,0,SamsungS3,50,standard,0.11082836362374385,0.1038931627329315,
6525,v3.0,annotator_5,2020-09-28 21:00:00,6,0,SamsungS2,50,standard,0.060238823543593396,0.04774320023336413,
6526,v3.0,annotator_2,2020-09-28 22:00:00,6,0,SamsungS2,100,standard,0.035496848002303634,0.08300331435553455,
6527,v3.0,annotator_6,2020-09-28 23:00:00,6,0,SamsungS2,100,standard,0.08625067424503167,0.051366783881576915,
6528,v3.0,annotator_1,2020-09-29 00:00:00,6,0,SamsungS2,100,standard,0.05522817156835062,0.023914421647311578,
6529,v3.0,annotator_2,2020-09-29 01:00:00,6,0,SamsungS2,50,standard,0.04652734244721392,0.06704562521083772,
6530,v3.0,annotator_3,2020-09-29 02:00:00,6,0,SamsungS2,50,standard,0.03594334081803144,0.07717326174107778,
6531,v3.0,annotator_1,2020-09-29 03:00:00,6,0,SamsungS2,100,standard,0.06867260174766447,0.04045317189628787,
6532,v3.0,annotator_1,2020-09-29 04:00:00,6,0,SamsungS2,50,standard,0.025440747834537925,0.08158173230184915,
6533,v3.0,annotator_2,2020-09-29 05:00:00,6,0,SamsungS2,50,standard,0.1277921523908358,0.05836667985075382,
6534,v3.0,annotator_4,2020-09-29 06:00:00,6,0,SamsungS3,100,rotated_5deg,0.088761412693645,0.1283429518194345,
6535,v3.0,annotator_6,2020-09-29 07:00:00,6,0,SamsungS3,50,rotated_5deg,0.009432223532818562,0.0731780198987197,
6536,v3.0,annotator_3,2020-09-29 08:00:00,6,0,SamsungS2,50,standard,0.0685565355153616,0.015430631730739339,
6537,v3.0,annotator_3,2020-09-29 09:00:00,6,0,SamsungS2,50,standard,0.09443855278417951,0.015430624082995847,
6538,v3.0,annotator_3,2020-09-29 10:00:00,6,0,SamsungS3,50,rotated_5deg,0.12924157726394508,0.008208641785224076,
6539,v3.0,annotator_2,2020-09-29 11:00:00,6,0,SamsungS3,50,standard,0.0035219480471625595,0.010430626893051428,
6540,v3.0,annotator_5,2020-09-29 12:00:00,6,0,SamsungS2,50,standard,0.06844131414586528,0.0020000000526531913,
6541,v3.0,annotator_3,2020-09-29 13:00:00,6,0,SamsungS3,50,standard,0.10587613328249161,0.0010000000461696755,
6542,v3.0,annotator_1,2020-09-29 14:00:00,6,0,SamsungS2,100,standard,0.029419174545836917,6.64986199417841e-11,
6543,v3.0,annotator_1,2020-09-29 15:00:00,6,0,SamsungS3,100,standard,0.033201882162817754,0.00620864106539284,
6544,v3.0,annotator_6,2020-09-29 16:00:00,6,0,SamsungS3,50,standard,0.07345106443270365,3.843412188599642e-11,
